,Dataset,Model,Correlation,p-value,L1 Loss
5999,BIG5,LIWC,0.148736,0.139707,1.2
6000,BIG5,LIWC,0.021183,0.834296,1.2
6001,BIG5,LIWC,0.397643,4.2e-05,0.93
6002,BIG5,LIWC,0.111203,0.270692,1.4
6003,BIG5,LIWC,0.329066,0.000829,0.96
6004,BIG5,LIWC,-0.021517,0.831727,1.07
6005,BIG5,LIWC,0.039601,0.695661,1.39
6006,BIG5,LIWC,0.163293,0.104523,1.03
6007,BIG5,LIWC,0.140961,0.161849,0.97
6008,BIG5,LIWC,0.331696,0.000748,1.2
6009,BIG5,LIWC,-0.012881,0.898789,1.52
6010,BIG5,LIWC,-0.027927,0.782691,1.67
6011,BIG5,LIWC,0.066077,0.513643,1.33
6012,BIG5,LIWC,0.152291,0.13038,1.49
6013,BIG5,LIWC,0.048782,0.629821,1.61
6014,BIG5,LIWC,0.020925,0.836287,1.06
6015,BIG5,LIWC,-0.161969,0.107402,1.35
6016,BIG5,LIWC,0.356997,0.000266,1.18
6017,BIG5,LIWC,0.248043,0.012837,1.03
6018,BIG5,LIWC,-0.175422,0.080858,1.49
6019,BIG5,LIWC,0.121143,0.229897,1.13
6020,BIG5,LIWC,-0.039081,0.699464,1.19
6021,BIG5,LIWC,-0.124749,0.216219,1.08
6022,BIG5,LIWC,0.312696,0.001538,0.9
6023,BIG5,LIWC,0.211238,0.034885,1.14
6024,BIG5,LIWC,0.242944,0.014871,1.01
6025,BIG5,LIWC,0.118429,0.240581,1.18
6026,BIG5,LIWC,0.190233,0.057991,1.37
6027,BIG5,LIWC,0.323737,0.001018,1.4
6028,BIG5,LIWC,-0.063783,0.5284,1.19
6029,BIG5,LIWC,0.22493,0.024453,1.2
6030,BIG5,LIWC,-0.060034,0.552964,1.46
6031,BIG5,LIWC,0.36098,0.000225,1.19
6032,BIG5,LIWC,0.034691,0.73186,1.07
6033,BIG5,LIWC,-0.121928,0.226867,1.29
6034,BIG5,LIWC,-0.136967,0.174191,1.18
6035,BIG5,LIWC,0.27056,0.006478,1.2
6036,BIG5,LIWC,0.17811,0.076243,1.31
6037,BIG5,LIWC,0.042138,0.677213,1.02
6038,BIG5,LIWC,0.05859,0.56257,1.18
6039,BIG5,LIWC,0.112222,0.266299,1.35
6040,BIG5,LIWC,0.320063,0.001169,1.16
6041,BIG5,LIWC,-0.150088,0.136101,1.29
6042,BIG5,LIWC,0.13204,0.19035,1.3
6043,BIG5,LIWC,-0.07884,0.435564,1.27
6044,BIG5,LIWC,0.222777,0.025891,1.14
6045,BIG5,LIWC,-0.043173,0.669741,1.48
6046,BIG5,LIWC,0.404399,3e-05,1.24
6047,BIG5,LIWC,0.085437,0.398014,0.99
6048,BIG5,LIWC,0.133898,0.184133,1.17
6049,BIG5,LIWC,-0.147349,0.143477,1.31
6050,BIG5,LIWC,-0.144788,0.150642,1.45
6051,BIG5,LIWC,0.029232,0.77281,1.12
6052,BIG5,LIWC,0.053741,0.595391,0.95
6053,BIG5,LIWC,0.159018,0.114047,0.83
6054,BIG5,LIWC,0.421118,1.3e-05,1.13
6055,BIG5,LIWC,0.189664,0.05876,1.04
6056,BIG5,LIWC,0.206695,0.039084,1.14
6057,BIG5,LIWC,0.244418,0.014256,1.39
6058,BIG5,LIWC,0.190534,0.057589,1.03
6059,BIG5,LIWC,0.194274,0.052768,1.05
6060,BIG5,LIWC,-0.054783,0.588266,0.98
6061,BIG5,LIWC,-0.058728,0.561649,1.26
6062,BIG5,LIWC,0.328853,0.000836,1.19
6063,BIG5,LIWC,0.519184,0.0,1.18
6064,BIG5,LIWC,0.254565,0.010591,1.05
6065,BIG5,LIWC,0.143417,0.154588,1.16
6066,BIG5,LIWC,0.110065,0.275656,1.02
6067,BIG5,LIWC,0.031649,0.754595,1.26
6068,BIG5,LIWC,-0.108136,0.284211,1.59
6069,BIG5,LIWC,-0.165194,0.100491,0.99
6070,BIG5,LIWC,0.382666,8.5e-05,1.01
6071,BIG5,LIWC,0.050221,0.619747,1.15
6072,BIG5,LIWC,0.247359,0.013095,1.15
6073,BIG5,LIWC,0.166197,0.098415,1.31
6074,BIG5,LIWC,0.26919,0.006764,1.27
6075,BIG5,LIWC,0.189383,0.059142,1.22
6076,BIG5,LIWC,0.096412,0.339969,1.16
6077,BIG5,LIWC,0.256466,0.010005,1.09
6078,BIG5,LIWC,0.127967,0.204512,1.38
6079,BIG5,LIWC,0.196474,0.050092,1.23
6080,BIG5,LIWC,0.216528,0.03048,1.24
6081,BIG5,LIWC,-0.163354,0.104391,1.28
6082,BIG5,LIWC,0.025805,0.798842,1.23
6083,BIG5,LIWC,-0.052219,0.605869,1.57
6084,BIG5,LIWC,0.291232,0.003285,1.13
6085,BIG5,LIWC,-0.140331,0.16375,1.07
6086,BIG5,LIWC,0.097392,0.33506,1.5
6087,BIG5,LIWC,0.455245,2e-06,1.17
6088,BIG5,LIWC,-0.189453,0.059047,1.08
6089,BIG5,LIWC,-0.028592,0.777654,1.22
6090,BIG5,LIWC,0.414161,1.8e-05,0.73
6091,BIG5,LIWC,-0.090231,0.37197,1.82
6092,BIG5,LIWC,-0.081992,0.417381,1.25
6093,BIG5,LIWC,0.378935,0.000101,1.04
6094,BIG5,LIWC,0.178527,0.075547,0.9
6095,BIG5,LIWC,0.057488,0.569953,1.06
6096,BIG5,LIWC,0.214652,0.031985,1.31
6097,BIG5,LIWC,0.006107,0.951911,1.33
6098,BIG5,LIWC,-0.157622,0.1173,1.12
6099,BIG5,LIWC,-0.001192,0.990609,1.32
6100,BIG5,LIWC,-0.053582,0.596481,1.58
6101,BIG5,LIWC,-0.077019,0.446276,1.21
6102,BIG5,LIWC,0.258967,0.009278,1.35
6103,BIG5,LIWC,0.11081,0.272398,1.29
6104,BIG5,LIWC,0.089751,0.374529,1.11
6105,BIG5,LIWC,-0.039646,0.695333,0.92
6106,BIG5,LIWC,-0.095262,0.34579,0.96
6107,BIG5,LIWC,0.213366,0.033052,1.15
6108,BIG5,LIWC,0.223051,0.025705,1.15
6109,BIG5,LIWC,0.124141,0.218484,1.37
6110,BIG5,LIWC,-0.11845,0.240497,1.29
6111,BIG5,LIWC,0.28588,0.003935,0.82
6112,BIG5,LIWC,0.157826,0.11682,1.13
6113,BIG5,LIWC,0.1804,0.072481,1.19
6114,BIG5,LIWC,-0.218929,0.028641,1.36
6115,BIG5,LIWC,-0.099525,0.324531,1.43
6116,BIG5,LIWC,0.357995,0.000255,1.27
6117,BIG5,LIWC,0.122849,0.223352,1.34
6118,BIG5,LIWC,0.162238,0.106813,1.13
6119,BIG5,LIWC,-0.039805,0.694171,1.13
6120,BIG5,LIWC,0.14245,0.157418,1.36
6121,BIG5,LIWC,-0.358393,0.000251,1.3
6122,BIG5,LIWC,0.390739,5.8e-05,1.22
6123,BIG5,LIWC,0.161368,0.108731,1.62
6124,BIG5,LIWC,0.349798,0.000361,1.03
6125,BIG5,LIWC,0.078159,0.439553,1.24
6126,BIG5,LIWC,0.058528,0.56298,1.17
6127,BIG5,LIWC,0.149855,0.136717,0.95
6128,BIG5,LIWC,0.257083,0.009821,1.29
6129,BIG5,LIWC,0.010317,0.918857,0.85
6130,BIG5,LIWC,0.318943,0.00122,1.29
6131,BIG5,LIWC,-0.010392,0.918265,1.32
6132,BIG5,LIWC,0.010369,0.918449,1.04
6133,BIG5,LIWC,0.207212,0.038586,0.97
6134,BIG5,LIWC,-0.145246,0.149344,1.26
6135,BIG5,LIWC,0.16467,0.101591,0.89
6136,BIG5,LIWC,0.11846,0.240455,1.05
6137,BIG5,LIWC,-0.223378,0.025483,1.29
6138,BIG5,LIWC,0.257122,0.00981,0.97
6139,BIG5,LIWC,0.308109,0.001817,1.28
6140,BIG5,LIWC,0.007717,0.939258,1.24
6141,BIG5,LIWC,0.081167,0.422098,1.48
6142,BIG5,LIWC,-0.100389,0.320328,1.11
6143,BIG5,LIWC,0.213529,0.032916,1.07
6144,BIG5,LIWC,0.278757,0.004979,0.92
6145,BIG5,LIWC,-0.002043,0.983907,1.32
6146,BIG5,LIWC,-0.003305,0.973963,1.33
6147,BIG5,LIWC,0.401463,3.5e-05,1.21
6148,BIG5,LIWC,0.097094,0.336547,1.27
6149,BIG5,LIWC,0.087386,0.387298,1.26
6150,BIG5,LIWC,0.056716,0.57515,1.28
6151,BIG5,LIWC,0.168629,0.093518,0.88
6152,BIG5,LIWC,0.1326,0.188461,1.26
6153,BIG5,LIWC,0.133684,0.184843,0.8
6154,BIG5,LIWC,0.319025,0.001216,1.15
6155,BIG5,LIWC,0.226881,0.023209,1.15
6156,BIG5,LIWC,0.360562,0.000229,0.82
6157,BIG5,LIWC,0.074833,0.459326,1.11
6158,BIG5,LIWC,-0.013887,0.890924,1.28
6159,BIG5,LIWC,0.221746,0.026605,1.23
6160,BIG5,LIWC,0.194246,0.052804,1.23
6161,BIG5,LIWC,-0.022435,0.824657,1.46
6162,BIG5,LIWC,0.187396,0.061905,1.02
6163,BIG5,LIWC,0.07515,0.457418,1.26
6164,BIG5,LIWC,0.092714,0.358902,1.24
6165,BIG5,LIWC,0.089373,0.376553,1.34
6166,BIG5,LIWC,0.057124,0.572403,1.07
6167,BIG5,LIWC,-0.04693,0.642894,0.99
6168,BIG5,LIWC,0.32277,0.001056,0.98
6169,BIG5,LIWC,-0.108712,0.281637,1.73
6170,BIG5,LIWC,0.050112,0.620506,1.42
6171,BIG5,LIWC,0.001565,0.98767,1.46
6172,BIG5,LIWC,0.224594,0.024673,1.38
6173,BIG5,LIWC,0.274081,0.005791,1.22
6174,BIG5,LIWC,0.077683,0.442354,1.2
6175,BIG5,LIWC,-0.24369,0.014557,1.48
6176,BIG5,LIWC,0.000831,0.993454,0.89
6177,BIG5,LIWC,0.317185,0.001302,1.25
6178,BIG5,LIWC,0.041807,0.679608,1.26
6179,BIG5,LIWC,-0.1423,0.157861,1.48
6180,BIG5,LIWC,0.105656,0.295464,1.43
6181,BIG5,LIWC,0.299681,0.002453,1.44
6182,BIG5,LIWC,0.146422,0.146042,1.16
6183,BIG5,LIWC,0.038986,0.700161,1.19
6184,BIG5,LIWC,0.085625,0.396973,1.2
6185,BIG5,LIWC,0.205841,0.039918,1.2
6186,BIG5,LIWC,0.1196,0.235928,1.3
6187,BIG5,LIWC,0.071599,0.479007,1.23
6188,BIG5,LIWC,0.078964,0.434843,1.42
6189,BIG5,LIWC,0.104436,0.301107,1.11
6190,BIG5,LIWC,0.028157,0.780944,1.46
6191,BIG5,LIWC,0.033909,0.737685,1.54
6192,BIG5,LIWC,0.03662,0.71756,1.32
6193,BIG5,LIWC,0.36803,0.000165,1.39
6194,BIG5,LIWC,0.42686,9e-06,1.18
6195,BIG5,LIWC,0.107163,0.28859,1.28
6196,BIG5,LIWC,0.265188,0.007666,0.82
6197,BIG5,LIWC,0.067043,0.507492,1.25
6198,BIG5,LIWC,0.059234,0.558274,1.22
6199,BIG5,LIWC,0.147332,0.143523,1.24
6200,BIG5,LIWC,-0.087598,0.386142,1.69
6201,BIG5,LIWC,0.078411,0.438076,1.21
6202,BIG5,LIWC,0.268187,0.006981,0.9
6203,BIG5,LIWC,0.290233,0.003399,1.23
6204,BIG5,LIWC,0.222895,0.025811,1.33
6205,BIG5,LIWC,0.135672,0.178338,1.06
6206,BIG5,LIWC,0.078014,0.440403,1.2
6207,BIG5,LIWC,0.072824,0.4715,1.37
6208,BIG5,LIWC,0.346161,0.000419,1.35
6209,BIG5,LIWC,-0.050039,0.621015,1.46
6210,BIG5,LIWC,0.046043,0.649197,0.89
6211,BIG5,LIWC,0.328537,0.000846,1.35
6212,BIG5,LIWC,0.103671,0.30468,1.1
6213,BIG5,LIWC,-0.036864,0.71576,1.2
6214,BIG5,LIWC,0.489173,0.0,1.2
6215,BIG5,LIWC,0.052045,0.607076,1.48
6216,BIG5,LIWC,0.120092,0.233993,1.1
6217,BIG5,LIWC,-0.198627,0.047582,1.43
6218,BIG5,LIWC,0.436589,6e-06,1.19
6219,BIG5,LIWC,0.270478,0.006495,0.75
6220,BIG5,LIWC,-0.26181,0.008507,1.1
6221,BIG5,LIWC,-0.012891,0.898708,1.17
6222,BIG5,LIWC,0.238961,0.016649,0.84
6223,BIG5,LIWC,0.208995,0.036908,1.09
6224,BIG5,LIWC,0.154108,0.125802,1.16
6225,BIG5,LIWC,0.329652,0.00081,1.21
6226,BIG5,LIWC,0.089359,0.376629,1.34
6227,BIG5,LIWC,0.119978,0.234442,0.88
6228,BIG5,LIWC,-0.069466,0.492237,1.37
6229,BIG5,LIWC,0.193886,0.053252,1.26
6230,BIG5,LIWC,0.037307,0.712498,0.95
6231,BIG5,LIWC,0.087943,0.384265,1.14
6232,BIG5,LIWC,0.371546,0.000141,1.14
6233,BIG5,LIWC,0.259159,0.009224,0.99
6234,BIG5,LIWC,-0.020202,0.841874,1.43
6235,BIG5,LIWC,0.002848,0.977562,1.39
6236,BIG5,LIWC,0.065351,0.518288,1.2
6237,BIG5,LIWC,0.348215,0.000385,1.14
6238,BIG5,LIWC,0.266389,0.007384,1.48
6239,BIG5,LIWC,0.104159,0.302397,1.14
6240,BIG5,LIWC,0.15747,0.117658,1.19
6241,BIG5,LIWC,0.125548,0.213269,0.96
6242,BIG5,LIWC,0.059913,0.553766,1.45
6243,BIG5,LIWC,-0.144816,0.150564,1.58
6244,BIG5,LIWC,-0.01247,0.902001,1.03
6245,BIG5,LIWC,0.014958,0.882575,1.06
6246,BIG5,LIWC,0.186506,0.063177,1.37
6247,BIG5,LIWC,-0.137766,0.171666,1.47
6248,BIG5,LIWC,0.459552,2e-06,0.93
6249,BIG5,LIWC,0.210004,0.035986,1.01
6250,BIG5,LIWC,0.263906,0.007976,1.35
6251,BIG5,LIWC,-0.284449,0.004128,1.42
6252,BIG5,LIWC,0.191727,0.056013,1.39
6253,BIG5,LIWC,0.17834,0.075858,1.18
6254,BIG5,LIWC,-0.041134,0.684489,1.17
6255,BIG5,LIWC,-0.015987,0.874562,1.26
6256,BIG5,LIWC,0.384254,7.9e-05,1.07
6257,BIG5,LIWC,-0.022818,0.821714,1.35
6258,BIG5,LIWC,0.365551,0.000184,1.03
6259,BIG5,LIWC,0.123156,0.222189,1.48
6260,BIG5,LIWC,0.176904,0.078286,1.26
6261,BIG5,LIWC,-0.019364,0.848354,0.96
6262,BIG5,LIWC,-0.269415,0.006716,1.11
6263,BIG5,LIWC,0.184393,0.066279,0.91
6264,BIG5,LIWC,0.103293,0.306458,1.09
6265,BIG5,LIWC,0.23076,0.020896,0.9
6266,BIG5,LIWC,0.285829,0.003942,1.33
6267,BIG5,LIWC,0.17414,0.083136,1.26
6268,BIG5,LIWC,-0.137893,0.171268,1.29
6269,BIG5,LIWC,0.33314,0.000707,1.21
6270,BIG5,LIWC,0.193971,0.053146,0.99
6271,BIG5,LIWC,0.096046,0.341813,1.29
6272,BIG5,LIWC,-0.059222,0.558354,1.55
6273,BIG5,LIWC,0.079349,0.432601,0.64
6274,BIG5,LIWC,0.092521,0.359908,1.03
6275,BIG5,LIWC,-0.108371,0.283161,1.4
6276,BIG5,LIWC,-0.030092,0.76631,1.22
6277,BIG5,LIWC,0.091763,0.363871,1.42
6278,BIG5,LIWC,0.388557,6.5e-05,0.97
6279,BIG5,LIWC,-0.137996,0.170945,0.84
6280,BIG5,LIWC,-0.025234,0.803201,1.49
6281,BIG5,LIWC,0.31645,0.001339,1.26
6282,BIG5,LIWC,0.209254,0.03667,1.11
6283,BIG5,LIWC,0.304885,0.00204,1.23
6284,BIG5,LIWC,0.053757,0.595282,1.19
6285,BIG5,LIWC,-0.061693,0.542024,1.17
6286,BIG5,LIWC,0.11552,0.252411,1.13
6287,BIG5,LIWC,0.220645,0.027386,1.31
6288,BIG5,LIWC,0.073554,0.467053,1.03
6289,BIG5,LIWC,0.393568,5.1e-05,1.18
6290,BIG5,LIWC,-0.034229,0.735299,0.97
6291,BIG5,LIWC,0.121212,0.22963,1.14
6292,BIG5,LIWC,0.145676,0.14813,1.11
6293,BIG5,LIWC,-0.157502,0.117583,1.31
6294,BIG5,LIWC,-0.039949,0.693122,1.25
6295,BIG5,LIWC,0.100346,0.320536,1.39
6296,BIG5,LIWC,-0.034525,0.733093,1.41
6297,BIG5,LIWC,0.023367,0.817498,1.33
6298,BIG5,LIWC,0.308817,0.001771,1.01
6299,BIG5,LIWC,0.104528,0.300678,0.89
6300,BIG5,LIWC,0.362391,0.000211,1.34
6301,BIG5,LIWC,0.051334,0.611998,1.08
6302,BIG5,LIWC,-0.082022,0.41721,1.42
6303,BIG5,LIWC,0.13022,0.196589,1.28
6304,BIG5,LIWC,0.070905,0.48329,1.19
6305,BIG5,LIWC,0.020974,0.835911,1.28
6306,BIG5,LIWC,0.076795,0.447603,1.12
6307,BIG5,LIWC,-0.058331,0.564297,1.27
6308,BIG5,LIWC,0.193275,0.054023,0.9
6309,BIG5,LIWC,0.013243,0.895955,1.18
6310,BIG5,LIWC,0.268294,0.006957,1.33
6311,BIG5,LIWC,0.258858,0.009308,1.13
6312,BIG5,LIWC,-0.062645,0.535799,1.18
6313,BIG5,LIWC,0.171289,0.088387,1.33
6314,BIG5,LIWC,-0.017405,0.863534,1.44
6315,BIG5,LIWC,-0.188774,0.059979,1.11
6316,BIG5,LIWC,0.093021,0.357305,1.31
6317,BIG5,LIWC,-0.225772,0.02391,1.8
6318,BIG5,LIWC,0.173289,0.084677,1.24
6319,BIG5,LIWC,-0.004264,0.966413,1.25
6320,BIG5,LIWC,0.005784,0.954457,1.11
6321,BIG5,LIWC,0.210586,0.035463,0.75
6322,BIG5,LIWC,0.267612,0.007108,1.16
6323,BIG5,LIWC,0.281412,0.004564,1.32
6324,BIG5,LIWC,0.067451,0.504907,1.24
6325,BIG5,LIWC,0.042943,0.671401,1.46
6326,BIG5,LIWC,0.003037,0.976079,1.09
6327,BIG5,LIWC,0.215246,0.031502,0.99
6328,BIG5,LIWC,-0.055783,0.581462,1.26
6329,BIG5,LIWC,0.424433,1.1e-05,0.97
6330,BIG5,LIWC,-0.002997,0.976388,0.89
6331,BIG5,LIWC,0.126264,0.210648,1.4
6332,BIG5,LIWC,0.041201,0.684003,1.36
6333,BIG5,LIWC,-0.09709,0.336568,1.26
6334,BIG5,LIWC,0.227352,0.022917,1.09
6335,BIG5,LIWC,-0.174404,0.082663,1.13
6336,BIG5,LIWC,0.276513,0.005355,1.24
6337,BIG5,LIWC,0.232455,0.019949,1.24
6338,BIG5,LIWC,-0.045981,0.649636,1.13
6339,BIG5,LIWC,0.056326,0.57779,1.34
6340,BIG5,LIWC,0.097703,0.333514,1.15
6341,BIG5,LIWC,0.00251,0.980227,1.04
6342,BIG5,LIWC,-0.20409,0.041677,1.51
6343,BIG5,LIWC,-0.067985,0.501535,1.3
6344,BIG5,LIWC,0.15194,0.131281,1.23
6345,BIG5,LIWC,-0.103853,0.303831,1.38
6346,BIG5,LIWC,0.106124,0.293321,0.97
6347,BIG5,LIWC,-0.055983,0.580111,1.24
6348,BIG5,LIWC,-0.161968,0.107406,1.92
6349,BIG5,LIWC,-0.00473,0.962747,1.22
6350,BIG5,LIWC,0.335963,0.000632,1.2
6351,BIG5,LIWC,-0.004903,0.961383,1.29
6352,BIG5,LIWC,-0.146813,0.144955,1.18
6353,BIG5,LIWC,0.248412,0.0127,1.13
6354,BIG5,LIWC,-0.041164,0.684277,1.24
6355,BIG5,LIWC,0.252438,0.011283,1.12
6356,BIG5,LIWC,0.184576,0.066006,1.13
6357,BIG5,LIWC,0.245184,0.013945,1.05
6358,BIG5,LIWC,-0.052092,0.606749,1.2
6359,BIG5,LIWC,-0.187724,0.061442,1.41
6360,BIG5,LIWC,0.062032,0.5398,1.19
6361,BIG5,LIWC,-0.029206,0.773003,1.14
6362,BIG5,LIWC,0.124376,0.217606,1.38
6363,BIG5,LIWC,0.057339,0.570956,1.11
6364,BIG5,LIWC,0.110568,0.273453,0.72
6365,BIG5,LIWC,0.182662,0.068913,0.99
6366,BIG5,LIWC,-0.017419,0.863424,1.47
6367,BIG5,LIWC,0.15809,0.1162,1.26
6368,BIG5,LIWC,0.176283,0.079356,1.37
6369,BIG5,LIWC,-0.064523,0.523613,0.9
6370,BIG5,LIWC,0.272659,0.00606,1.35
6371,BIG5,LIWC,0.11416,0.258078,1.27
6372,BIG5,LIWC,0.273406,0.005917,0.99
6373,BIG5,LIWC,-0.063705,0.528902,0.73
6374,BIG5,LIWC,0.318846,0.001224,0.83
6375,BIG5,LIWC,-0.064118,0.526233,1.43
6376,BIG5,LIWC,-0.09056,0.370222,1.29
6377,BIG5,LIWC,0.329083,0.000829,1.19
6378,BIG5,LIWC,-0.058644,0.562205,1.48
6379,BIG5,LIWC,0.029754,0.768858,1.29
6380,BIG5,LIWC,-0.005076,0.960027,1.06
6381,BIG5,LIWC,0.024081,0.812024,1.36
6382,BIG5,LIWC,0.238132,0.017041,1.35
6383,BIG5,LIWC,0.198343,0.047907,1.33
6384,BIG5,LIWC,0.055526,0.583207,0.94
6385,BIG5,LIWC,-0.053855,0.594609,0.94
6386,BIG5,LIWC,0.096549,0.339283,1.21
6387,BIG5,LIWC,0.235848,0.018164,1.14
6388,BIG5,LIWC,0.150082,0.136116,1.44
6389,BIG5,LIWC,0.280274,0.004738,1.27
6390,BIG5,LIWC,0.323855,0.001013,1.11
6391,BIG5,LIWC,0.244898,0.014061,1.05
6392,BIG5,LIWC,0.176715,0.078611,1.1
6393,BIG5,LIWC,0.088084,0.383503,1.42
6394,BIG5,LIWC,0.105623,0.295618,1.54
6395,BIG5,LIWC,-0.009108,0.928336,1.18
6396,BIG5,LIWC,0.030507,0.76318,1.25
6397,BIG5,LIWC,0.347793,0.000392,1.26
6398,BIG5,LIWC,0.109829,0.276692,1.01
6399,BIG5,LIWC,0.210565,0.035482,0.97
6400,BIG5,LIWC,0.262232,0.008398,1.04
6401,BIG5,LIWC,0.076329,0.450374,1.05
6402,BIG5,LIWC,0.057224,0.571729,0.84
6403,BIG5,LIWC,0.382198,8.7e-05,1.25
6404,BIG5,LIWC,0.171472,0.088042,1.09
6405,BIG5,LIWC,0.169636,0.091548,1.25
6406,BIG5,LIWC,-0.035482,0.725988,1.17
6407,BIG5,LIWC,0.063635,0.52936,1.32
6408,BIG5,LIWC,0.056375,0.577456,1.13
6409,BIG5,LIWC,0.007388,0.941842,1.48
6410,BIG5,LIWC,0.193818,0.053337,1.21
6411,BIG5,LIWC,0.177067,0.078009,1.14
6412,BIG5,LIWC,0.043591,0.666734,1.25
6413,BIG5,LIWC,0.308453,0.001795,1.55
6414,BIG5,LIWC,0.118803,0.23909,1.27
6415,BIG5,LIWC,0.350763,0.000346,1.21
6416,BIG5,LIWC,0.253026,0.011088,1.43
6417,BIG5,LIWC,0.106235,0.292812,0.87
6418,BIG5,LIWC,0.200012,0.046023,1.25
6419,BIG5,LIWC,0.049019,0.62816,0.75
6420,BIG5,LIWC,0.065889,0.514843,1.15
6421,BIG5,LIWC,0.273744,0.005854,1.49
6422,BIG5,LIWC,0.087486,0.38675,1.05
6423,BIG5,LIWC,0.036716,0.716856,0.95
6424,BIG5,LIWC,0.188332,0.060591,1.46
6425,BIG5,LIWC,0.13731,0.173103,1.21
6426,BIG5,LIWC,0.05471,0.588768,1.25
6427,BIG5,LIWC,0.047029,0.642192,1.54
6428,BIG5,LIWC,0.256548,0.009981,0.93
6429,BIG5,LIWC,-0.073584,0.466871,1.2
6430,BIG5,LIWC,0.120625,0.231908,1.37
6431,BIG5,LIWC,0.251252,0.011685,1.35
6432,BIG5,LIWC,-0.073189,0.469275,1.14
6433,BIG5,LIWC,0.017675,0.861441,1.37
6434,BIG5,LIWC,0.266646,0.007326,1.14
6435,BIG5,LIWC,0.347589,0.000395,1.36
6436,BIG5,LIWC,0.108185,0.28399,1.13
6437,BIG5,LIWC,0.074614,0.460646,1.2
6438,BIG5,LIWC,0.126724,0.208977,1.08
6439,BIG5,LIWC,0.191716,0.056028,0.98
6440,BIG5,LIWC,0.021656,0.830652,1.12
6441,BIG5,LIWC,0.089852,0.373992,1.32
6442,BIG5,LIWC,0.370533,0.000148,0.89
6443,BIG5,LIWC,0.198283,0.047975,1.39
6444,BIG5,LIWC,-0.085189,0.399388,1.43
6445,BIG5,LIWC,-0.175332,0.081016,1.66
6446,BIG5,LIWC,-0.023386,0.817349,1.06
6447,BIG5,LIWC,0.280124,0.004761,1.13
6448,BIG5,LIWC,-0.070974,0.482865,1.33
6449,BIG5,LIWC,0.376035,0.000115,0.94
6450,BIG5,LIWC,0.298447,0.002561,1.3
6451,BIG5,LIWC,0.184446,0.0662,1.11
6452,BIG5,LIWC,0.418406,1.5e-05,1.31
6453,BIG5,LIWC,0.284228,0.004158,1.15
6454,BIG5,LIWC,0.018705,0.853451,1.13
6455,BIG5,LIWC,0.361772,0.000217,1.26
6456,BIG5,LIWC,0.257741,0.009628,1.21
6457,BIG5,LIWC,0.414144,1.8e-05,1.2
6458,BIG5,LIWC,0.103741,0.304353,1.24
6459,BIG5,LIWC,-0.034422,0.73386,1.55
6460,BIG5,LIWC,0.292064,0.003193,1.16
6461,BIG5,LIWC,-0.012471,0.901988,1.25
6462,BIG5,LIWC,0.19676,0.049752,1.09
6463,BIG5,LIWC,0.229324,0.021728,1.05
6464,BIG5,LIWC,0.123646,0.220342,1.25
6465,BIG5,LIWC,-0.18298,0.068423,1.22
6466,BIG5,LIWC,0.052953,0.600809,1.33
6467,BIG5,LIWC,0.179543,0.07387,1.22
6468,BIG5,LIWC,0.181524,0.07069,0.73
6469,BIG5,LIWC,0.352131,0.000327,1.23
6470,BIG5,LIWC,-0.020462,0.839861,1.09
6471,BIG5,LIWC,-0.079881,0.429509,1.19
6472,BIG5,LIWC,0.370281,0.000149,0.88
6473,BIG5,LIWC,0.103397,0.30597,1.34
6474,BIG5,LIWC,-0.132638,0.188335,1.01
6475,BIG5,LIWC,0.191541,0.056256,1.2
6476,BIG5,LIWC,0.460355,1e-06,1.22
6477,BIG5,LIWC,0.230533,0.021026,1.31
6478,BIG5,LIWC,-0.03429,0.734842,1.06
6479,BIG5,LIWC,0.196119,0.050516,1.12
6480,BIG5,LIWC,-0.144849,0.15047,1.61
6481,BIG5,LIWC,0.114805,0.25538,1.19
6482,BIG5,LIWC,0.204203,0.041562,0.87
6483,BIG5,LIWC,0.246036,0.013607,1.48
6484,BIG5,LIWC,0.151452,0.132537,1.14
6485,BIG5,LIWC,0.071282,0.480962,1.49
6486,BIG5,LIWC,-0.073627,0.466611,1.18
6487,BIG5,LIWC,0.27763,0.005164,1.18
6488,BIG5,LIWC,0.210565,0.035482,1.3
6489,BIG5,LIWC,0.234365,0.018927,1.33
6490,BIG5,LIWC,0.145407,0.148886,1.18
6491,BIG5,LIWC,0.17105,0.088837,1.2
6492,BIG5,LIWC,-0.1384,0.169685,1.23
6493,BIG5,LIWC,-0.140123,0.164381,1.42
6494,BIG5,LIWC,0.007495,0.941006,1.14
6495,BIG5,LIWC,-0.123571,0.220622,1.01
6496,BIG5,LIWC,0.152965,0.128667,1.34
6497,BIG5,LIWC,-0.12143,0.228787,1.27
6498,BIG5,LIWC,0.024695,0.807322,1.35
6499,BIG5,LIWC,-0.171013,0.088909,1.32
6500,BIG5,LIWC,0.349197,0.00037,1.07
6501,BIG5,LIWC,0.133668,0.184896,1.2
6502,BIG5,LIWC,0.088746,0.379925,1.2
6503,BIG5,LIWC,-0.05051,0.617734,1.39
6504,BIG5,LIWC,-0.056373,0.577472,1.34
6505,BIG5,LIWC,0.182938,0.068488,1.47
6506,BIG5,LIWC,0.098227,0.330914,1.11
6507,BIG5,LIWC,0.17663,0.078758,1.0
6508,BIG5,LIWC,0.050007,0.62124,1.09
6509,BIG5,LIWC,0.189172,0.05943,1.21
